row_id,microbusiness_density_AR,microbusiness_density_MA,microbusiness_density_ARMA,microbusiness_density_ARIMA,microbusiness_density_Lin,microbusiness_density_Lasso,microbusiness_density_Ridge
13297_2023-05-01,9.45267325977854,8.784966363384022,8.784966363384022,9.886887727918472,9.5387678,9.5387678,9.5387678
13299_2023-05-01,2.247215506167662,2.247215506167662,2.247215506167662,2.2004349,2.2004349,2.2004349,2.2004349
13301_2023-05-01,1.7672964729512295,1.772520464218326,1.772520464218326,1.575167621801367,1.6750419,1.6750419,1.6750419
13303_2023-05-01,1.376541776009636,1.3785892937562292,1.3785892937562292,1.4460422293721191,1.4347472,1.4347472,1.4347472
13305_2023-05-01,1.82660662460322,1.8258701958421288,1.8258701958421288,1.7641022102170778,1.7677995,1.7677995,1.7677995
13307_2023-05-01,0.6845607563590045,0.545256713888957,0.545256713888957,0.8540082572078285,0.74589759,0.74589759,0.74589759
13309_2023-05-01,0.7190357187304312,0.7206182996362431,0.7206182996362431,0.9390297351472068,0.85222948,0.85222948,0.85222948
13311_2023-05-01,4.085554229803081,4.088192340411083,4.088192340411083,4.293238903097266,4.3025732,4.3025732,4.3025732
13313_2023-05-01,3.846426169462505,3.855324739368699,3.855324739368699,4.158120495616152,4.093514,4.093514,4.093514
13315_2023-05-01,0.7206980582695536,0.7215970275630057,0.7215970275630057,0.8386917498886757,0.72064435,0.72064435,0.72064435
13317_2023-05-01,2.426043406655901,1.932108517707789,1.932108517707789,3.022864199977233,2.5355756,2.5355756,2.5355756
13319_2023-05-01,2.229158407753012,2.2112882142541666,2.2112882142541666,2.265159795614974,2.2704265,2.2704265,2.2704265
13321_2023-05-01,0.8102534064712146,0.8085114327981231,0.8085114327981231,0.9102981268084098,0.8718726,0.8718726,0.8718726
15001_2023-05-01,7.827453851974088,7.827453851974088,7.827453851974088,7.827453851974088,7.6941566,7.6941566,7.6941566
15003_2023-05-01,5.90861679537965,5.870203872356422,5.870203872356422,5.925800834321047,5.9310102,5.9310102,5.9310102
15005_2023-05-01,7.735281324900661,7.654478243830876,7.654478243830876,-0.9446251548812816,0.91954023,0.91954023,0.91954023
15007_2023-05-01,11.704849688708196,12.2505902913065,12.2505902913065,11.355067529444346,11.426847,11.426847,11.426847
15009_2023-05-01,11.928785823901263,11.937302090739813,11.937302090739813,12.594890564852232,12.392796,12.392796,12.392796
16001_2023-05-01,11.80323764098055,11.80323764098055,11.80323764098055,12.039176,12.039176,12.039176,12.039176
16003_2023-05-01,3.0665405899880307,3.073978715326502,3.073978715326502,3.0665405899880307,3.0449631,3.0449631,3.0449631
16005_2023-05-01,4.267858748586646,4.265421195564616,4.265421195564616,4.672260899587394,4.5401378,4.5401378,4.5401378
16007_2023-05-01,2.847189444829556,2.8481467961791838,2.8481467961791838,2.8548299435100257,2.8988764,2.8988764,2.8988764
16009_2023-05-01,3.17815417852806,3.9387343074140575,3.9387343074140575,2.886367509988661,2.7310925,2.7310925,2.7310925
16011_2023-05-01,3.3585101493942773,3.357585083887794,3.357585083887794,3.4925380926059377,3.4483836,3.4483836,3.4483836
16013_2023-05-01,14.835638030619144,14.835638030619144,14.835638030619144,14.339438000569537,14.743518,14.743518,14.743518
16015_2023-05-01,5.410117405613722,5.5101561886002095,5.5101561886002095,5.3286992011394005,5.3098722,5.3098722,5.3098722
16017_2023-05-01,9.671462080301714,9.654354628660188,9.654354628660188,9.661155497497113,9.7201319,9.7201319,9.7201319
16019_2023-05-01,8.21462903593759,8.277573905492398,8.277573905492398,8.011820312208627,8.0888252,8.0888252,8.0888252
16021_2023-05-01,90.25626320751104,46.73063215986519,46.73063215986519,105.9143000043368,96.812622,96.812622,96.812622
16023_2023-05-01,2.162146299948619,2.162146299948619,2.162146299948619,2.4461839,2.4461839,2.4461839,2.4461839
16025_2023-05-01,3.7582081633501088,3.7582081633501088,3.7582081633501088,3.3816426,3.3816426,3.3816426,3.3816426
16027_2023-05-01,4.862028927244074,4.846137481528314,4.846137481528314,4.79177619591546,4.8445191,4.8445191,4.8445191
16029_2023-05-01,2.0527971163149834,2.05033208142666,2.05033208142666,2.013582748283483,2.0071542,2.0071542,2.0071542
16031_2023-05-01,3.064846870620969,3.0610551632113623,3.0610551632113623,3.175794124980808,3.1332555,3.1332555,3.1332555
16033_2023-05-01,0.8611517445050239,0.7993757860885659,0.7993757860885659,0.9253548069523148,0.91324198,0.91324198,0.91324198
16035_2023-05-01,2.340656534468576,2.340656534468576,2.340656534468576,2.1471553,2.1471553,2.1471553,2.1471553
16037_2023-05-01,4.221566779990534,3.720116055850684,3.720116055850684,5.237129552870766,4.5150013,4.5150013,4.5150013
16039_2023-05-01,2.220355986577779,2.2079826371373867,2.2079826371373867,2.267897481466158,2.2471354,2.2471354,2.2471354
16041_2023-05-01,3.2881709362121168,3.3984481651137197,3.3984481651137197,2.930991960069356,3.1045926,3.1045926,3.1045926
16043_2023-05-01,4.622327079915421,4.556110020128125,4.556110020128125,4.2240993638884285,4.782876,4.782876,4.782876
16045_2023-05-01,5.43964666362948,5.248935326145306,5.248935326145306,5.726230270977697,5.5803084,5.5803084,5.5803084
16047_2023-05-01,1.8822376301587784,1.8825521022253244,1.8825521022253244,2.0211478682989354,1.9881252,1.9881252,1.9881252
16049_2023-05-01,4.501895883465743,4.1592295683058325,4.1592295683058325,4.689123805769012,4.7572522,4.7572522,4.7572522
16051_2023-05-01,5.939833780295846,5.960491391323767,5.960491391323767,8.681766081263103,7.8638978,7.8638978,7.8638978
16053_2023-05-01,1.9883780488756564,1.9184904127656237,1.9184904127656237,2.072700584749999,2.0842068,2.0842068,2.0842068
16055_2023-05-01,10.122307647268194,10.122307647268194,10.122307647268194,10.412325,10.412325,10.412325,10.412325
16057_2023-05-01,4.718284185759504,4.718284185759504,4.718284185759504,4.7817302,4.7817302,4.7817302,4.7817302
16059_2023-05-01,3.5625019544542846,3.611624010440784,3.611624010440784,3.3981012689640817,3.5039189,3.5039189,3.5039189
16061_2023-05-01,1.2876181437573502,1.2876181437573502,1.2876181437573502,1.2048193,1.2048193,1.2048193,1.2048193
16063_2023-05-01,1.115174802468595,1.1198367241223095,1.1198367241223095,0.993436548029468,1.0328389,1.0328389,1.0328389
16065_2023-05-01,6.331710109356412,5.831969507446446,5.831969507446446,6.486625703670228,6.5633073,6.5633073,6.5633073
16067_2023-05-01,2.507774316299299,2.506290686319045,2.506290686319045,2.263539640879153,2.3639548,2.3639548,2.3639548
16069_2023-05-01,3.671342257495225,3.655387978501409,3.655387978501409,3.8654533370519726,3.8360202,3.8360202,3.8360202
16071_2023-05-01,2.905578643837012,2.9074601811415994,2.9074601811415994,3.3380632209746013,3.3438485,3.3438485,3.3438485
16073_2023-05-01,1.9874036095302705,1.9129627086564185,1.9129627086564185,2.075933146167867,2.0933979,2.0933979,2.0933979
16075_2023-05-01,3.017630826725429,3.017630826725429,3.017630826725429,3.8989261999999942,3.1671622,3.1671622,3.1671622
16077_2023-05-01,4.377961396879663,4.534075371707552,4.534075371707552,5.251164423290551,3.5463684,3.5463684,3.5463684
16079_2023-05-01,3.4895330756930663,3.4907346077412984,3.4907346077412984,3.61611412936785,3.5115407,3.5115407,3.5115407
16081_2023-05-01,9.04323001215178,9.04323001215178,9.04323001215178,9.0489588,9.0489588,9.0489588,9.0489588
16083_2023-05-01,5.21498873516627,5.033786730507115,5.033786730507115,5.421795005562207,5.3257375,5.3257375,5.3257375
16085_2023-05-01,9.03702219246512,9.046292760736325,9.046292760736325,9.105039192085044,9.1550827,9.1550827,9.1550827
16087_2023-05-01,2.5277654999991417,2.5277654999991417,2.5277654999991417,2.6015635,2.6015635,2.6015635,2.6015635
17001_2023-05-01,4.238235963262493,4.242688539943248,4.242688539943248,3.974752452016762,3.9867699,3.9867699,3.9867699
17003_2023-05-01,1.9606401721362503,1.9601964478164364,1.9601964478164364,2.0532857105332813,2.0421324,2.0421324,2.0421324
17005_2023-05-01,2.397219982361227,2.403804926381483,2.403804926381483,2.9985704238522386,2.8201675,2.8201675,2.8201675
17007_2023-05-01,3.1631674200383597,3.1623537219258973,3.1623537219258973,2.980780719619969,3.1135485,3.1135485,3.1135485
17009_2023-05-01,1.662648448073623,1.662648448073623,1.662648448073623,1.6986706,1.6986706,1.6986706,1.6986706
17011_2023-05-01,2.253179700973724,2.25540877229365,2.25540877229365,2.379486856434565,2.3569937,2.3569937,2.3569937
17013_2023-05-01,1.5709160095553536,1.5273527626230048,1.5273527626230048,1.9421996034292817,1.7640864,1.7640864,1.7640864
17015_2023-05-01,7.367627141367309,7.371294884091061,7.371294884091061,7.276926739983306,7.2963948,7.2963948,7.2963948
17017_2023-05-01,0.8682351417689652,0.8670853498696665,0.8670853498696665,0.820787520909299,0.82653499,0.82653499,0.82653499
17019_2023-05-01,5.260039337430678,5.265511946919399,5.265511946919399,5.203260443872758,5.2444062,5.2444062,5.2444062
17021_2023-05-01,1.7945151871999,1.7947216214382251,1.7947216214382251,1.7971940475890975,1.7969795,1.7969795,1.7969795
17023_2023-05-01,1.411745671785986,1.413672752086134,1.413672752086134,1.413589026771651,1.4140412,1.4140412,1.4140412
17025_2023-05-01,1.8033878357521185,1.8026049540388704,1.8026049540388704,1.811513137078315,1.7939417,1.7939417,1.7939417
17027_2023-05-01,2.428232532514967,2.2607576913576684,2.2607576913576684,2.6137401550967665,2.478976,2.478976,2.478976
17029_2023-05-01,3.0529561543262504,3.055049677771412,3.055049677771412,2.8907262850667985,2.950444,2.950444,2.950444
17031_2023-05-01,8.819632252644421,8.828384748307204,8.828384748307204,8.772922430195512,8.7840509,8.7840509,8.7840509
17033_2023-05-01,2.1260931990600964,2.1270262082871105,2.1270262082871105,1.9061714924931064,1.979612,1.979612,1.979612
17035_2023-05-01,1.3941071228493154,1.3941071228493154,1.3941071228493154,1.4957521,1.4957521,1.4957521,1.4957521
17037_2023-05-01,24.843983048505347,21.89554477303202,21.89554477303202,24.760285965624544,25.694073,25.694073,25.694073
17039_2023-05-01,1.862357321789148,1.7841850387347324,1.7841850387347324,1.990249889286944,1.9453036,1.9453036,1.9453036
17041_2023-05-01,2.613630567748237,2.613630567748237,2.613630567748237,2.7358105,2.7358105,2.7358105,2.7358105
17043_2023-05-01,10.641814066474211,10.608027717278912,10.608027717278912,10.960057690195413,10.813839,10.813839,10.813839
17045_2023-05-01,1.4397054356901775,1.4410560116061837,1.4410560116061837,1.358875973307148,1.3645225,1.3645225,1.3645225
17047_2023-05-01,0.6934663408019242,0.6887706729308807,0.6887706729308807,0.703027543156234,0.70607221,0.70607221,0.70607221
17049_2023-05-01,9.885468253549536,9.914955442292545,9.914955442292545,13.249211468049412,11.793772,11.793772,11.793772
17051_2023-05-01,1.4000209753495327,1.4000209753495327,1.4000209753495327,1.3713142,1.3713142,1.3713142,1.3713142
17053_2023-05-01,2.134407751166732,2.134407751166732,2.134407751166732,2.2495089,2.2495089,2.2495089,2.2495089
17055_2023-05-01,2.153849099817524,2.150005815170862,2.150005815170862,2.2345575640032767,2.1622338,2.1622338,2.1622338
17057_2023-05-01,1.3083897594517706,1.2687295743261309,1.2687295743261309,1.35144699729772,1.3075182,1.3075182,1.3075182
17059_2023-05-01,1.7314378859510495,1.6310085548434274,1.6310085548434274,1.708079145770361,1.7272035,1.7272035,1.7272035
17061_2023-05-01,1.182860782461552,1.2470324107331112,1.2470324107331112,1.1870383314870627,1.1690209,1.1690209,1.1690209
17063_2023-05-01,3.859138635937,3.832091827318701,3.832091827318701,3.3912585,3.3912585,3.3912585,3.3912585
17065_2023-05-01,1.5660980587845286,1.329350672820053,1.329350672820053,1.73799660826685,1.6434497,1.6434497,1.6434497
17067_2023-05-01,2.9972585668459573,3.127099516303879,3.127099516303879,2.741579654699654,2.8330021,2.8330021,2.8330021
17069_2023-05-01,2.0272044167630296,2.0272044167630296,2.0272044167630296,1.4974543,1.4974543,1.4974543,1.4974543
17071_2023-05-01,0.635317786665445,0.6401977410588153,0.6401977410588153,0.5790217560772609,0.59978187,0.59978187,0.59978187
17073_2023-05-01,2.045155868233384,2.047029472751953,2.047029472751953,2.2218026566636757,2.1569142,2.1569142,2.1569142
17075_2023-05-01,12.454098502174563,12.01246059786019,12.01246059786019,1.510004701185744,1.4988595,1.4988595,1.4988595
17077_2023-05-01,4.375956915898476,4.377555645899722,4.377555645899722,4.256989013460107,4.2975664,4.2975664,4.2975664
17079_2023-05-01,1.4288666925733662,1.4276354763465098,1.4276354763465098,1.3175929028864315,1.3414634,1.3414634,1.3414634
17081_2023-05-01,2.2388772708582154,2.2396550857637547,2.2396550857637547,2.447950535077989,2.3304868,2.3304868,2.3304868
17083_2023-05-01,1.5667550519304214,1.5639422687167066,1.5639422687167066,1.4211104562060517,1.445686,1.445686,1.445686
17085_2023-05-01,4.879735908187115,4.876513734720626,4.876513734720626,4.400088834423105,4.5150886,4.5150886,4.5150886
17087_2023-05-01,1.1932348980136072,1.1944307433261296,1.1944307433261296,1.429763771879219,1.2132571,1.2132571,1.2132571
17089_2023-05-01,6.000432122905927,6.003651235143689,6.003651235143689,5.819963190602624,5.87322,5.87322,5.87322
17091_2023-05-01,2.994951688621134,2.956180281770942,2.956180281770942,3.0900460994697463,3.0555949,3.0555949,3.0555949
17093_2023-05-01,5.680881426306522,5.6722918714144175,5.6722918714144175,5.676610959543846,5.6725383,5.6725383,5.6725383
17095_2023-05-01,2.4417777136973675,2.443657872541892,2.443657872541892,2.401153036892459,2.4026718,2.4026718,2.4026718
17097_2023-05-01,10.277528384037264,9.924016128991957,9.924016128991957,10.620911549241285,10.475388,10.475388,10.475388
17099_2023-05-01,3.2978478948216408,3.1799984256639267,3.1799984256639267,3.5967013914916675,3.4376423,3.4376423,3.4376423
17101_2023-05-01,1.0004907727716768,1.001661049501856,1.001661049501856,0.9223310309539352,0.94200081,0.94200081,0.94200081
17103_2023-05-01,2.515464946543382,2.5147691204837237,2.5147691204837237,2.4421949731835726,2.4564214,2.4564214,2.4564214
17105_2023-05-01,2.3831067866947167,2.393035641843995,2.393035641843995,2.2790743329424994,2.2904849,2.2904849,2.2904849
17107_2023-05-01,1.4999565636646746,1.5152002608000528,1.5152002608000528,1.484431981804977,1.4769653,1.4769653,1.4769653
17109_2023-05-01,1.9332402587594693,1.939845673414611,1.939845673414611,2.633360670066738,2.4035573,2.4035573,2.4035573
17111_2023-05-01,7.953206856116271,7.960973907266699,7.960973907266699,7.858145658274208,7.9242249,7.9242249,7.9242249
17113_2023-05-01,5.071823166576476,5.07534560437664,5.07534560437664,5.560814687918496,5.31111,5.31111,5.31111
17115_2023-05-01,3.2002845341107244,3.201131835378101,3.201131835378101,3.139100566431215,3.2026939,3.2026939,3.2026939
17117_2023-05-01,2.147648704645816,2.1531977985143174,2.1531977985143174,2.0514763328094654,2.0929775,2.0929775,2.0929775
17119_2023-05-01,4.348420258073261,4.348420258073261,4.348420258073261,4.8300157,4.8300157,4.8300157,4.8300157
17121_2023-05-01,2.057477247032524,2.057477247032524,2.057477247032524,2.0396149,2.0396149,2.0396149,2.0396149
17123_2023-05-01,1.7324442926238943,1.7312900957029722,1.7312900957029722,1.6243098383591377,1.6648531,1.6648531,1.6648531
17125_2023-05-01,1.114401621909478,1.1010526595732648,1.1010526595732648,1.2310222972752427,1.2424101,1.2424101,1.2424101
17127_2023-05-01,1.9714760770412625,1.977138079315699,1.977138079315699,1.928743748123924,1.926237,1.926237,1.926237
17129_2023-05-01,2.305022291801864,2.305022291801864,2.305022291801864,2.4897573,2.4897573,2.4897573,2.4897573
17131_2023-05-01,2.0796026808201096,2.079875207783738,2.079875207783738,2.341877025495646,2.143033,2.143033,2.143033
17133_2023-05-01,4.403999797036116,4.409305346491258,4.409305346491258,4.012217674472971,4.346365,4.346365,4.346365
17135_2023-05-01,1.855592585002348,1.8659585561384224,1.8659585561384224,3.924569930387445,2.6725571,2.6725571,2.6725571
17137_2023-05-01,1.6630874731875211,1.6664849615315174,1.6664849615315174,1.3933515298297183,1.6675143,1.6675143,1.6675143
17139_2023-05-01,2.531393108226352,2.531393108226352,2.531393108226352,2.6402943,2.6402943,2.6402943,2.6402943
17141_2023-05-01,3.109676135660398,3.1060333627981707,3.1060333627981707,3.194712469704945,3.1186459,3.1186459,3.1186459
17143_2023-05-01,4.502358701107485,4.299520393425276,4.299520393425276,4.502358701107485,4.5347204,4.5347204,4.5347204
17145_2023-05-01,0.987803670920076,0.9950985614071004,0.9950985614071004,0.9723682934544664,0.97463596,0.97463596,0.97463596
17147_2023-05-01,4.805744669007583,4.540051929423104,4.540051929423104,5.082902905728604,5.0616026,5.0616026,5.0616026
17149_2023-05-01,1.345318025281944,1.345318025281944,1.345318025281944,1.3573911,1.3573911,1.3573911,1.3573911
17151_2023-05-01,0.809479285063094,0.8082692047869027,0.8082692047869027,0.7051903016490129,0.72972214,0.72972214,0.72972214
17153_2023-05-01,1.7390230653568148,1.8048729637303496,1.8048729637303496,1.6849848098407567,1.6909347,1.6909347,1.6909347
17155_2023-05-01,2.364960008117004,2.2614857751322077,2.2614857751322077,2.796055882666012,2.5702462,2.5702462,2.5702462
17157_2023-05-01,1.549063924662513,1.548017518480767,1.548017518480767,1.5946063670213384,1.5861962,1.5861962,1.5861962
17159_2023-05-01,1.9488344453554112,1.9488344453554112,1.9488344453554112,1.9980103,1.9980103,1.9980103,1.9980103
17161_2023-05-01,3.5369594416945005,3.5369594416945005,3.5369594416945005,3.7704904,3.7704904,3.7704904,3.7704904
17163_2023-05-01,3.8577780839954423,3.8343701085031703,3.8343701085031703,3.823849451419413,3.7936175,3.7936175,3.7936175
17165_2023-05-01,1.7245862580550897,1.7245862580550897,1.7245862580550897,1.9130528,1.9130528,1.9130528,1.9130528
17167_2023-05-01,12.332585369204637,12.33479118777213,12.33479118777213,12.550932488547254,12.569666,12.569666,12.569666
17169_2023-05-01,1.169864507028751,1.3286694009648647,1.3286694009648647,1.037625108342629,1.15526,1.15526,1.15526
17171_2023-05-01,1.5606640390018764,1.5582486880692692,1.5582486880692692,1.0410905767188985,1.1986738,1.1986738,1.1986738
17173_2023-05-01,1.4276862842731255,1.4299947282398646,1.4299947282398646,1.204839886844199,1.2788025,1.2788025,1.2788025
17175_2023-05-01,1.8460139244626736,1.8460139244626736,1.8460139244626736,2.1703231,2.1703231,2.1703231,2.1703231
17177_2023-05-01,4.977797576727185,4.978751409138549,4.978751409138549,4.962604823814685,5.1021862,5.1021862,5.1021862
17179_2023-05-01,3.08809585408814,3.0991355231843025,3.0991355231843025,3.035480511182463,3.0617025,3.0617025,3.0617025
17181_2023-05-01,1.6714775912581723,1.6716771768479963,1.6716771768479963,1.6433438474614572,1.6374887,1.6374887,1.6374887
17183_2023-05-01,1.971284158072026,1.972056252242384,1.972056252242384,2.0099263472182374,1.9897271,1.9897271,1.9897271
17185_2023-05-01,1.5482218190324588,1.5474021293263205,1.5474021293263205,1.5731053208841954,1.5617977,1.5617977,1.5617977
17187_2023-05-01,1.4382555332511098,1.4406300682752122,1.4406300682752122,1.2263949987407696,1.2950832,1.2950832,1.2950832
17189_2023-05-01,2.352361674339389,2.172776009315397,2.172776009315397,2.352361674339389,2.4188416,2.4188416,2.4188416
17191_2023-05-01,0.9675159996200456,0.9713732195517264,0.9713732195517264,0.8686680727273369,0.87121814,0.87121814,0.87121814
17193_2023-05-01,1.6759410680755826,1.6813201374421576,1.6813201374421576,1.6365226476743344,1.6869034,1.6869034,1.6869034
17195_2023-05-01,2.7671735438775564,2.7671735438775564,2.7671735438775564,2.9076476,2.9076476,2.9076476,2.9076476
17197_2023-05-01,16.956060949262692,14.089561652161033,14.089561652161033,18.500374085106163,17.66816667,17.66761404,17.66803467
17199_2023-05-01,3.200773226958414,2.9333672476312618,2.9333672476312618,3.351742900083029,3.2308605,3.2308605,3.2308605
17201_2023-05-01,4.260650230584979,4.223031695978438,4.223031695978438,4.300073719132374,4.2584643,4.2584643,4.2584643
17203_2023-05-01,2.6138793700613774,2.606639622928728,2.606639622928728,2.629206205756339,2.6267123,2.6267123,2.6267123
18001_2023-05-01,2.1464790031907715,2.134517709281476,2.134517709281476,2.1317760042675933,2.1257386,2.1257386,2.1257386
18003_2023-05-01,5.294198039495432,5.295526237162068,5.295526237162068,5.591593518945288,5.5186033,5.5186033,5.5186033
18005_2023-05-01,3.227827323817258,3.173261386868797,3.173261386868797,3.3688725118386,3.2773945,3.2773945,3.2773945
18007_2023-05-01,3.0972904550059512,3.0972904550059512,3.0972904550059512,3.3425329,3.3425329,3.3425329,3.3425329
18009_2023-05-01,1.4181221162555588,1.4181221162555588,1.4181221162555588,1.3321874,1.3321874,1.3321874,1.3321874
18011_2023-05-01,8.265123244953976,8.261295330552606,8.261295330552606,8.741618615243631,8.6119738,8.6119738,8.6119738
18013_2023-05-01,5.0776275256716525,5.0776275256716525,5.0776275256716525,5.0221329,5.0221329,5.0221329,5.0221329
18015_2023-05-01,1.5063561810746586,1.499792420253223,1.499792420253223,1.558552966576071,1.5387563,1.5387563,1.5387563
18017_2023-05-01,1.5338394635901391,1.489801651622349,1.489801651622349,1.6456796804721034,1.6362383,1.6362383,1.6362383
18019_2023-05-01,5.780489985187966,5.77180690831803,5.77180690831803,5.2009369916869845,5.431819,5.431819,5.431819
18021_2023-05-01,1.990544888192472,1.9924092318462252,1.9924092318462252,2.0920910942825484,2.0661569,2.0661569,2.0661569
18023_2023-05-01,2.0633927709449478,1.9718412733041195,1.9718412733041195,2.1798994659987274,2.1307955,2.1307955,2.1307955
18025_2023-05-01,1.8236885059623704,1.956740942843696,1.956740942843696,1.1195916060600386,1.4230114,1.4230114,1.4230114
18027_2023-05-01,1.5641693029983248,1.5652637971772467,1.5652637971772467,1.6364460152841664,1.6199669,1.6199669,1.6199669
18029_2023-05-01,2.832331696687304,2.8322408661159844,2.8322408661159844,2.887215739388824,2.8744602,2.8744602,2.8744602
18031_2023-05-01,4.285027386205953,3.717783026636349,3.717783026636349,4.954412163676399,4.5031672,4.5031672,4.5031672
18033_2023-05-01,3.0923323070016,2.7323849328284155,2.7323849328284155,3.5763985051373925,3.2793398,3.2793398,3.2793398
18035_2023-05-01,2.9115838467715065,2.7581929062564865,2.7581929062564865,2.996282307122247,2.9340403,2.9340403,2.9340403
18037_2023-05-01,3.140953508565639,3.27989575117968,3.27989575117968,2.988812749617404,3.0679805,3.0679805,3.0679805
18039_2023-05-01,6.90208861861324,6.990527845691955,6.990527845691955,6.643603832131134,6.9777145,6.9777145,6.9777145
18041_2023-05-01,3.0283140603573533,2.609369477175447,2.609369477175447,3.152343035342269,3.1963978,3.1963978,3.1963978
18043_2023-05-01,5.588113736356759,5.58988997204662,5.58988997204662,5.902552502116625,5.7311106,5.7311106,5.7311106
18045_2023-05-01,1.7759406448452304,1.680190186283066,1.680190186283066,1.8618777085338607,1.8054475,1.8054475,1.8054475
18047_2023-05-01,1.610614534476264,1.6139529171660076,1.6139529171660076,1.9075864297692868,1.8147252,1.8147252,1.8147252
18049_2023-05-01,1.9208476858007484,1.9235101987752796,1.9235101987752796,1.625319533590877,1.7446419,1.7446419,1.7446419
18051_2023-05-01,6.823836366332774,6.828401413731627,6.828401413731627,6.52623247836469,6.5296111,6.5296111,6.5296111
18053_2023-05-01,2.086377145692312,2.0870714952923937,2.0870714952923937,2.1235190331217355,2.1116657,2.1116657,2.1116657
18055_2023-05-01,1.859114601539205,1.8614456191385909,1.8614456191385909,2.1480950049841323,2.0601778,2.0601778,2.0601778
18057_2023-05-01,12.684709176628022,12.684709176628022,12.684709176628022,18.798473983962307,13.56665,13.56665,13.56665
18059_2023-05-01,4.274325687376484,4.274325687376484,4.274325687376484,4.3804822,4.3804822,4.3804822,4.3804822
18061_2023-05-01,2.2895713618839366,2.2882447271315884,2.2882447271315884,2.4173255012030914,2.3225226,2.3225226,2.3225226
18063_2023-05-01,4.545401683911508,4.548773315804652,4.548773315804652,4.670892066574888,4.6506238,4.6506238,4.6506238
18065_2023-05-01,1.967300657003253,1.940573763901522,1.940573763901522,2.0307727919128578,2.0238252,2.0238252,2.0238252
18067_2023-05-01,2.9208074219126363,3.013306325980932,3.013306325980932,2.9208074219126363,2.8900011,2.8900011,2.8900011
18069_2023-05-01,2.73636671590666,2.73636671590666,2.73636671590666,2.7754416,2.7754416,2.7754416,2.7754416
18071_2023-05-01,2.4398299471260003,2.444016562860077,2.444016562860077,2.420123024138997,2.419524,2.419524,2.419524
18073_2023-05-01,7.707720475719205,2.8607593632998918,2.8607593632998918,17.594980359634185,7.9342833,7.9342833,7.9342833
18075_2023-05-01,1.6343808349830204,1.5624976915795272,1.5624976915795272,1.734936718714615,1.6824598,1.6824598,1.6824598
18077_2023-05-01,1.9006698385843948,1.9003620833130404,1.9003620833130404,1.933220539706052,1.9269103,1.9269103,1.9269103
18079_2023-05-01,1.3420662308936615,1.3420662308936615,1.3420662308936615,1.453721399144158,1.3404446,1.3404446,1.3404446
18081_2023-05-01,4.574324495568155,4.574324495568155,4.574324495568155,4.995491599693767,4.838902,4.838902,4.838902
18083_2023-05-01,2.0722368014539705,2.141981174375322,2.141981174375322,1.917618879242243,1.9757521,1.9757521,1.9757521
18085_2023-05-01,5.341398831631733,5.367912117296762,5.367912117296762,6.67936497239647,6.2735653,6.2735653,6.2735653
18087_2023-05-01,1.5853718293117811,1.5944624259777795,1.5944624259777795,1.5755481888007428,1.5688924,1.5688924,1.5688924
18089_2023-05-01,3.805630746271055,3.807254621786385,3.807254621786385,4.154635009444605,4.070251,4.070251,4.070251
18091_2023-05-01,3.0570404928723,3.05680741397897,3.05680741397897,3.1145878183483013,3.0859194,3.0859194,3.0859194
18093_2023-05-01,2.164278854882207,2.165543174336517,2.165543174336517,2.2920273611200384,2.2528336,2.2528336,2.2528336
18095_2023-05-01,2.8133685102483232,2.816012947810531,2.816012947810531,2.85273327828633,2.8369215,2.8369215,2.8369215
18097_2023-05-01,6.74681021931314,6.684613555448776,6.684613555448776,7.09613496168257,6.9174786,6.9174786,6.9174786
18099_2023-05-01,3.4333747126516045,3.4333747126516045,3.4333747126516045,3.552772,3.552772,3.552772,3.552772
18101_2023-05-01,1.836268522576188,1.8409459944230675,1.8409459944230675,1.7464327861621458,1.8073812,1.8073812,1.8073812
18103_2023-05-01,1.2041931568348996,1.3024951907182445,1.3024951907182445,1.0803957356447358,1.159276,1.159276,1.159276
18105_2023-05-01,5.21961204512366,5.2222424451028,5.2222424451028,5.324201615240621,5.3002596,5.3002596,5.3002596
18107_2023-05-01,2.121051323392777,2.123693962472144,2.123693962472144,2.1119639262766103,2.1203554,2.1203554,2.1203554
18109_2023-05-01,2.824811552766884,2.7483519143934285,2.7483519143934285,2.980135659264333,2.8400929,2.8400929,2.8400929
18111_2023-05-01,1.5948722261244836,1.6766161432095406,1.6766161432095406,1.5948722261244836,1.5572352,1.5572352,1.5572352
18113_2023-05-01,2.048788095354493,2.0495342695147944,2.0495342695147944,2.018133241293158,2.029721,2.029721,2.029721
18115_2023-05-01,1.458027070065141,1.5869606833228431,1.5869606833228431,1.384409142084452,1.4072673,1.4072673,1.4072673
18117_2023-05-01,2.491329761499708,2.491011521564176,2.491011521564176,2.4448880901982744,2.449358,2.449358,2.449358
18119_2023-05-01,2.157374584692592,2.157374584692592,2.157374584692592,2.2546821,2.2546821,2.2546821,2.2546821
18121_2023-05-01,1.210539325228832,1.209532800387433,1.209532800387433,1.20986383855937,1.2237762,1.2237762,1.2237762
18123_2023-05-01,1.2853497908282026,1.4237768934794055,1.4237768934794055,1.1587603372775908,1.241123,1.241123,1.241123
18125_2023-05-01,1.1330333733348048,1.1323160465349065,1.1323160465349065,0.8989339605639453,0.96124029,0.96124029,0.96124029
18127_2023-05-01,4.772490743395114,4.776574626045762,4.776574626045762,4.764809529319749,4.791389,4.791389,4.791389
